source,target,relation,source_name,target_name,stock_code,source_layer,source_industry,source_direction,remark,data_source
data_center_site_selection_industry,company_zl_7502b0b5f1,related_company,数据中心建设服务,雅各布斯,,,数据中心建设服务,数据中心建设服务,【外资】公司具备复杂工程咨询与建设管理能力，是海外数据中心建设服务的重要方案商之一。,node_company_from_振良.csv
data_center_site_selection_industry,company_zl_6982fc14c4,related_company,数据中心建设服务,福陆,,,数据中心建设服务,数据中心建设服务,【外资】公司在大型工业与能源工程项目上积累深厚，可承接高复杂度数据中心建设任务。,node_company_from_振良.csv
data_center_site_selection_industry,company_zl_2f3961362b,related_company,数据中心建设服务,特纳建筑,,,数据中心建设服务,数据中心建设服务,【外资】公司长期服务超大规模园区建设，数据中心施工管理和快速交付能力较强。,node_company_from_振良.csv
data_security_industry,company_zl_22197d6b86,related_company,数据安全产品,启明星辰,,,数据安全产品,数据安全产品,【A股】公司是网络与数据安全老牌龙头，数据防护与安全运营能力较强。,node_company_from_振良.csv
data_security_industry,company_zl_bede463882,related_company,数据安全产品,奇安信-U,,,数据安全产品,数据安全产品,【A股】公司在数据安全、终端与边界安全产品线完整，AI时代数据安全需求受益明显。,node_company_from_振良.csv
data_security_industry,company_zl_cf7accacdb,related_company,数据安全产品,安恒信息,,,数据安全产品,数据安全产品,【A股】公司在数据安全治理与隐私计算等方向具备较强产品能力和政企落地经验。,node_company_from_振良.csv
data_security_industry,company_zl_060403d0ff,related_company,数据安全产品,深信服,,,数据安全产品,数据安全产品,【A股】公司在数据安全、云安全和安全运营平台方面布局全面，企业客户覆盖广。,node_company_from_振良.csv
data_security_industry,company_zl_62daf46743,related_company,数据安全产品,帕洛阿尔托网络,,,数据安全产品,数据安全产品,【外资】公司覆盖网络安全、云安全和数据防护平台，是企业级数据安全产品龙头之一。,node_company_from_振良.csv
data_security_industry,company_zl_dbaba15e55,related_company,数据安全产品,CrowdStrike,,,数据安全产品,数据安全产品,【外资】公司以终端安全与威胁情报见长，并持续向数据与云工作负载安全延伸。,node_company_from_振良.csv
data_security_industry,company_zl_a3d56fbaf4,related_company,数据安全产品,Zscaler,,,数据安全产品,数据安全产品,【外资】公司围绕零信任和安全访问构建云原生架构，在数据安全与访问控制场景渗透较深。,node_company_from_振良.csv
data_security_industry,company_zl_11e585aa7e,related_company,数据安全产品,Netskope,,,数据安全产品,数据安全产品,【外资】公司聚焦SASE、CASB和数据防泄漏能力，是云时代数据安全产品的重要厂商之一。,node_company_from_振良.csv
data_storage_industry,company_603019_sh,related_company,数据存储服务,中科曙光,603019.SH,,数据存储服务,数据存储服务,【A股】公司服务器、存储和数据中心一体化能力完整，是数据存储服务的重要基础设施厂商。,node_company_from_振良.csv
data_storage_industry,company_300442_sz,related_company,数据存储服务,润泽科技,300442.SZ,,数据存储服务,数据存储服务,【A股】公司AIDC底座能力能够承接高密度存储与算力资源部署，是存储基础设施重要参与者。,node_company_from_振良.csv
data_storage_industry,company_000938_sz,related_company,数据存储服务,紫光股份,000938.SZ,,数据存储服务,数据存储服务,【A股】公司旗下新华三覆盖企业级存储、数据管理和数据中心整体方案，业务相关性强。,node_company_from_振良.csv
data_storage_industry,company_zl_8f988f2785,related_company,数据存储服务,NetApp,,,数据存储服务,数据存储服务,【外资】公司在企业级存储、文件系统和数据管理软件上积累深厚，适配AI时代混合云存储需求。,node_company_from_振良.csv
data_storage_industry,company_zl_4b4cb70ba2,related_company,数据存储服务,Pure Storage,,,数据存储服务,数据存储服务,【外资】公司以全闪存和高性能数据平台见长，在AI训练和推理场景的存储升级中受益明显。,node_company_from_振良.csv
data_storage_industry,company_zl_0a271834b3,related_company,数据存储服务,戴尔科技,,,数据存储服务,数据存储服务,【外资】公司服务器与存储产品线完整，在企业数据中心升级和AI存储扩容中覆盖广泛。,node_company_from_振良.csv
data_storage_industry,company_zl_5f9a3faff8,related_company,数据存储服务,慧与,,,数据存储服务,数据存储服务,【外资】公司企业级存储与边缘基础设施布局完善，在混合云和高性能数据服务市场基础扎实。,node_company_from_振良.csv
data_training_industry,company_zl_3da36d688d,related_company,数据标注与训练数据服务,Scale AI,,,数据标注与训练数据服务,数据标注与训练数据服务,【外资】公司长期服务头部模型与自动驾驶客户，是训练数据生产和标注服务最具代表性的厂商之一。,node_company_from_振良.csv
data_training_industry,company_zl_7354edb93b,related_company,数据标注与训练数据服务,Sama,,,数据标注与训练数据服务,数据标注与训练数据服务,【外资】公司聚焦高质量数据标注与审核流程，在视觉和复杂人工标注任务中积累较深。,node_company_from_振良.csv
data_training_industry,company_zl_02c4092e99,related_company,数据标注与训练数据服务,Appen,,,数据标注与训练数据服务,数据标注与训练数据服务,【外资】公司覆盖多语种采集、标注和评测，是全球训练数据服务老牌供应商之一。,node_company_from_振良.csv
hyperscale_cloud_industry,company_zl_f2e8b1e950,related_company,超大规模云服务,百度集团-SW,,,超大规模云服务,超大规模云服务,【H股】公司云服务与大模型协同明显，AI云收入结构和智能算力能力较强。,node_company_from_振良.csv
hyperscale_cloud_industry,company_zl_5464f00ad1,related_company,超大规模云服务,腾讯控股,,,超大规模云服务,超大规模云服务,【H股】公司腾讯云在互联网和政企客户中基础深厚，并持续加大AI云与算力基础设施投入。,node_company_from_振良.csv
hyperscale_cloud_industry,company_zl_f4b3776fad,related_company,超大规模云服务,金山云,,,超大规模云服务,超大规模云服务,【H股】公司聚焦云基础设施与AI云服务，在大模型和视频云等高负载场景具备特色优势。,node_company_from_振良.csv
hyperscale_cloud_industry,company_zl_c4f9e88d48,related_company,超大规模云服务,阿里巴巴-W,,,超大规模云服务,超大规模云服务,【H股】公司阿里云规模、产品矩阵和AI云投入均处于国内头部，属于超大规模云服务核心厂商。,node_company_from_振良.csv
hyperscale_cloud_industry,company_zl_51de335f81,related_company,超大规模云服务,亚马逊,,,超大规模云服务,超大规模云服务,【外资】公司在IaaS市场份额、产品矩阵和全球区域覆盖上长期领先，是超大规模云服务标杆。,node_company_from_振良.csv
hyperscale_cloud_industry,company_zl_4d2f8c7f17,related_company,超大规模云服务,微软,,,超大规模云服务,超大规模云服务,【外资】公司凭借Azure和企业软件生态协同，在超大规模云服务企业端渗透极深。,node_company_from_振良.csv
hyperscale_cloud_industry,company_zl_c32cf23801,related_company,超大规模云服务,谷歌,,,超大规模云服务,超大规模云服务,【外资】公司依托云、网络和模型基础设施能力，是超大规模云服务的重要全球玩家。,node_company_from_振良.csv
hyperscale_cloud_industry,company_zl_0db22ee9fd,related_company,超大规模云服务,甲骨文,,,超大规模云服务,超大规模云服务,【外资】公司通过OCI承接数据库和AI工作负载，在超大规模云服务市场加速追赶。,node_company_from_振良.csv
operating_system_industry,company_zl_dc45e25965,related_company,操作系统软件,东方通,,,操作系统软件,操作系统软件,【A股】公司在基础软件和中间件生态中位置稳固，可受益于服务器操作系统国产化升级。,node_company_from_振良.csv
operating_system_industry,company_zl_4ecab95f3a,related_company,操作系统软件,中国软件,,,操作系统软件,操作系统软件,【A股】公司围绕麒麟操作系统构建国产基础软件体系，是服务器操作系统最核心的上市平台之一。,node_company_from_振良.csv
operating_system_industry,company_zl_345ee4539d,related_company,操作系统软件,诚迈科技,,,操作系统软件,操作系统软件,【A股】公司在操作系统定制与生态适配方面经验丰富，信创与端侧系统能力较强。,node_company_from_振良.csv
operating_system_industry,company_301236_sz,related_company,操作系统软件,软通动力,301236.SZ,,操作系统软件,操作系统软件,【A股】公司深度参与欧拉、鸿蒙等基础软件生态，操作系统与算力基础设施协同明显。,node_company_from_振良.csv
operating_system_industry,company_zl_4d2f8c7f17,related_company,操作系统软件,微软,,,操作系统软件,操作系统软件,【外资】公司Windows生态覆盖个人与企业终端，是操作系统软件产业最核心的平台型厂商之一。,node_company_from_振良.csv
operating_system_industry,company_zl_3ff8a9c9d2,related_company,操作系统软件,苹果公司,,,操作系统软件,操作系统软件,【外资】公司以macOS和iOS构建软硬一体生态，在高端终端操作系统市场影响力极强。,node_company_from_振良.csv
operating_system_industry,company_zl_73668fffb7,related_company,操作系统软件,红帽,,,操作系统软件,操作系统软件,【外资】公司依托企业级Linux发行版和开源生态，在服务器操作系统市场地位稳固。,node_company_from_振良.csv
operating_system_industry,company_zl_7b3f590ee9,related_company,操作系统软件,中科方德,,,操作系统软件,操作系统软件,【非上市】公司聚焦国产桌面与服务器操作系统，是国内自主操作系统路线的重要未上市代表。,node_company_from_振良.csv
optical_device_industry,company_300620_sz,related_company,光器件,光库科技,300620.SZ,,光器件,光器件,【A股】公司深耕高速光器件与模块基础器件，客户覆盖通信和数据中心领域。,node_company_from_振良.csv
optical_device_industry,company_zl_c8fb990fb5,related_company,光器件,Coherent,,,光器件,光器件,【外资】公司覆盖激光器、收发芯片与核心光学器件，是高速光通信器件龙头之一。,node_company_from_振良.csv
optical_device_industry,company_zl_8d6d1a0656,related_company,光器件,Lumentum,,,光器件,光器件,【外资】公司在激光与光通信器件领域积累深厚，是数据中心升级中的关键光器件供应商。,node_company_from_振良.csv
optical_device_industry,company_zl_954c94491f,related_company,光器件,博通,,,光器件,光器件,【外资】公司在光电互连与交换芯片环节卡位核心，能够带动光器件方案一体化升级。,node_company_from_振良.csv
optical_device_industry,company_zl_dbd1367f58,related_company,光器件,滨松光子学,,,光器件,光器件,【外资】公司深耕光电探测与精密光学器件，在高端传感和检测场景具备较强壁垒。,node_company_from_振良.csv
optical_module_industry,company_zl_c8fb990fb5,related_company,光模块,Coherent,,,光模块,光模块,【外资】公司在高速可插拔模块和上游核心器件上布局完整，是光模块产业重要供应商之一。,node_company_from_振良.csv
optical_module_industry,company_zl_8d6d1a0656,related_company,光模块,Lumentum,,,光模块,光模块,【外资】公司从光芯片延伸到高速模块方案，在数据中心链路升级中受益明显。,node_company_from_振良.csv
optical_module_industry,company_zl_c845d7e4b4,related_company,光模块,思科,,,光模块,光模块,【外资】公司依托交换机和网络设备生态，自有高速光模块需求与配套能力较强。,node_company_from_振良.csv
optical_module_industry,company_zl_c195bbcdca,related_company,光模块,迈威尔科技,,,光模块,光模块,【外资】公司在以太网与光互连芯片上卡位核心，是光模块方案升级的重要推手。,node_company_from_振良.csv
optical_network_industry,company_zl_61b1ef4ea3,related_company,光网络,中兴通讯,,,光网络,光网络,【A股】公司覆盖光传输、交换与数据中心网络，是光网络设备赛道头部公司之一。,node_company_from_振良.csv
optical_network_industry,company_600498_sh,related_company,光网络,烽火通信,600498.SH,,光网络,光网络,【A股】公司在光通信网络与传输设备领域积累深厚，运营商和政企客户基础稳固。,node_company_from_振良.csv
optical_network_industry,company_000938_sz,related_company,光网络,紫光股份,000938.SZ,,光网络,光网络,【A股】公司旗下新华三在数据中心网络和交换设备领域地位突出，AI网络受益明确。,node_company_from_振良.csv
optical_network_industry,company_zl_b20af4d185,related_company,光网络,锐捷网络,,,光网络,光网络,【A股】公司在数据中心交换机和AI网络方向持续突破，是国产光网络重要参与者。,node_company_from_振良.csv
optical_network_industry,company_zl_c845d7e4b4,related_company,光网络,思科,,,光网络,光网络,【外资】公司覆盖交换、路由和光传输产品，是云数据中心与运营商光网络的重要厂商之一。,node_company_from_振良.csv
optical_network_industry,company_zl_d0ab119377,related_company,光网络,Ciena,,,光网络,光网络,【外资】公司长期深耕长距与城域光传输系统，在高端光网络设备市场地位突出。,node_company_from_振良.csv
optical_network_industry,company_zl_2ed09798d6,related_company,光网络,诺基亚,,,光网络,光网络,【外资】公司具备骨干网与运营商级光传输能力，在全球光网络建设中份额稳定。,node_company_from_振良.csv
optical_network_industry,company_zl_5482fff5b2,related_company,光网络,Infinera,,,光网络,光网络,【外资】公司在相干光传输和开放光网络方案上有较强技术积累。,node_company_from_振良.csv
pcb_industry,company_zl_95bd423bc1,related_company,PCB,广合科技,,,PCB,PCB,【A股】公司收入高度聚焦服务器PCB赛道，对AI服务器需求弹性显著。,node_company_from_振良.csv
pcb_industry,company_zl_c3440372c1,related_company,PCB,TTM科技,,,PCB,PCB,【外资】公司在高多层和高速板领域积累深厚，是AI服务器和通信设备PCB的重要供应商之一。,node_company_from_振良.csv
pcb_industry,company_zl_f5eb66fe14,related_company,PCB,欣兴电子,,,PCB,PCB,【台股】公司高阶载板与服务器PCB能力突出，在算力硬件升级周期中受益明显。,node_company_from_振良.csv
pcb_industry,company_zl_685e11775c,related_company,PCB,奥特斯,,,PCB,PCB,【外资】公司聚焦高端封装载板和复杂PCB，是高算力与高可靠场景的关键厂商之一。,node_company_from_振良.csv
pcb_industry,company_zl_7793f4042a,related_company,PCB,揖斐电,,,PCB,PCB,【外资】公司长期深耕高阶PCB和封装基板，在高性能计算链条中卡位明确。,node_company_from_振良.csv
power_supply_industry,company_zl_f14621a483,related_company,电源,中恒电气,,,电源,电源,【A股】公司长期深耕电力电子和数据中心供电，UPS及高效电源方案相关性强。,node_company_from_振良.csv
power_supply_industry,company_zl_7721ceb569,related_company,电源,新雷能,,,电源,电源,【A股】公司已战略布局服务器电源蓝海市场，高功率电源产品受益AIDC扩容。,node_company_from_振良.csv
power_supply_industry,company_zl_c77fe6a0a7,related_company,电源,欧陆通,,,电源,电源,【A股】公司服务器电源和数据中心电源产品线成熟，直接受益AI服务器功率升级。,node_company_from_振良.csv
power_supply_industry,company_zl_720c830229,related_company,电源,麦格米特,,,电源,电源,【A股】公司在电源与热管理领域布局深厚，可切入服务器和数据中心高功率供电场景。,node_company_from_振良.csv
power_supply_industry,company_zl_c6d9200131,related_company,电源,台达电子,,,电源,电源,【台股】公司在服务器电源、散热和能效管理上布局完整，是AI基础设施供电环节龙头之一。,node_company_from_振良.csv
power_supply_industry,company_zl_eb5de67e15,related_company,电源,光宝科技,,,电源,电源,【台股】公司电源模块与服务器供电能力较强，在云与AI设备升级中受益明显。,node_company_from_振良.csv
power_supply_industry,company_zl_4b7e675897,related_company,电源,维谛技术,,,电源,电源,【外资】公司同时覆盖UPS、电源与热管理，是数据中心关键基础设施核心供应商。,node_company_from_振良.csv
power_supply_industry,company_zl_dc485b4f31,related_company,电源,伊顿,,,电源,电源,【外资】公司在配电、电能质量和后备电源领域积累深厚，是数据中心电源侧重要厂商之一。,node_company_from_振良.csv
signal_transmission_industry,company_zl_29076e56ca,related_company,信号传输,中航光电,,,信号传输,信号传输,【A股】公司高速连接器与线缆组件能力强，在AI服务器内部高速互连方向已形成明确卡位。,node_company_from_振良.csv
signal_transmission_industry,company_zl_f4c76e4227,related_company,信号传输,航天电器,,,信号传输,信号传输,【A股】公司高速连接器产品可用于数据中心和AI服务器，是信号传输环节重要厂商。,node_company_from_振良.csv
signal_transmission_industry,company_zl_310d1ef516,related_company,信号传输,安费诺,,,信号传输,信号传输,【外资】公司连接器与高速线缆产品矩阵完整，是AI服务器信号传输环节核心龙头之一。,node_company_from_振良.csv
signal_transmission_industry,company_zl_b191686f22,related_company,信号传输,莫仕,,,信号传输,信号传输,【外资】公司在高速互连和线束方案上基础深厚，适配算力设备高频高速传输需求。,node_company_from_振良.csv
signal_transmission_industry,company_zl_e45db5b538,related_company,信号传输,泰科电子,,,信号传输,信号传输,【外资】公司依托连接器和工业互连能力，在服务器与通信信号传输链条中渗透较深。,node_company_from_振良.csv
signal_transmission_industry,company_zl_954c94491f,related_company,信号传输,博通,,,信号传输,信号传输,【外资】公司在交换芯片和互连协议侧卡位核心，对高速信号传输体系影响力较强。,node_company_from_振良.csv
storage_chip_industry,company_688110_sh,related_company,存储芯片,东芯股份,688110.SH,,存储IDM,存储IDM,【A股】公司聚焦中小容量存储芯片并持续推进产品系列化，是国产存储赛道重要参与者。,node_company_from_振良.csv
storage_chip_industry,company_603986_sh,related_company,存储芯片,兆易创新,603986.SH,,存储IDM,存储IDM,【A股】公司在NOR Flash和MCU等存储相关产品具备强竞争力，是国产存储IDM代表厂商之一。,node_company_from_振良.csv
storage_chip_industry,company_300223_sz,related_company,存储芯片,北京君正,300223.SZ,,存储IDM,存储IDM,【A股】公司以DRAM和存储芯片设计积累较深，车载与工业存储场景拓展明确。,node_company_from_振良.csv
storage_chip_industry,company_zl_3c7bf25393,related_company,存储芯片,三星电子,,,存储IDM,存储IDM,【外资】公司覆盖HBM、DRAM和NAND全链条，是高端存储IDM最核心的全球龙头之一。,node_company_from_振良.csv
storage_chip_industry,company_zl_a42b08090b,related_company,存储芯片,SK海力士,,,存储IDM,存储IDM,【外资】公司在HBM和高性能DRAM领域领先，直接受益于AI服务器存储升级。,node_company_from_振良.csv
storage_chip_industry,company_zl_3f0ecd9da5,related_company,存储芯片,美光科技,,,存储IDM,存储IDM,【外资】公司在高端DRAM和企业级NAND产品上竞争力较强，是存储IDM主流厂商之一。,node_company_from_振良.csv
storage_chip_industry,company_zl_699f883276,related_company,存储芯片,铠侠,,,存储IDM,存储IDM,【外资】公司在NAND Flash与企业级存储产品布局深厚，是闪存IDM重要参与者。,node_company_from_振良.csv
advanced_logic_process_industry,company_688981_sh,related_company,先进逻辑工艺,中芯国际,688981.SH,,先进逻辑工艺,先进逻辑工艺,【H股】公司是国内最核心的先进逻辑工艺平台，先进制程研发与量产能力领先。,node_company_from_振良.csv
advanced_logic_process_industry,company_zl_5d18f580ea,related_company,先进逻辑工艺,华虹半导体,,,先进逻辑工艺,先进逻辑工艺,【H股】公司虽以特色工艺见长，但持续向更高制程平台升级，逻辑工艺能力扎实。,node_company_from_振良.csv
advanced_logic_process_industry,company_688249_sh,related_company,先进逻辑工艺,晶合集成,688249.SH,,先进逻辑工艺,先进逻辑工艺,【A股】公司在显示驱动外积极拓展逻辑与平台化工艺，是国内重要晶圆制造力量之一。,node_company_from_振良.csv
advanced_logic_process_industry,company_zl_1b1bba59d2,related_company,先进逻辑工艺,台积电,,,先进逻辑工艺,先进逻辑工艺,【美股/台股】公司先进逻辑制程和客户覆盖最强，是高端AI芯片制造的核心承载平台。,node_company_from_振良.csv
advanced_logic_process_industry,company_zl_3c7bf25393,related_company,先进逻辑工艺,三星电子,,,先进逻辑工艺,先进逻辑工艺,【外资】公司在先进逻辑工艺与存储协同上具备优势，是全球少数能持续投入先进制程的厂商之一。,node_company_from_振良.csv
advanced_logic_process_industry,company_zl_487f09db72,related_company,先进逻辑工艺,英特尔,,,先进逻辑工艺,先进逻辑工艺,【外资】公司一方面自用高端逻辑制程，另一方面推动代工业务，是先进逻辑工艺关键参与者。,node_company_from_振良.csv
advanced_process_foundry_industry,company_688981_sh,related_company,先进制程代工,中芯国际,688981.SH,,先进制程代工,先进制程代工,【H股】公司是国内先进制程代工最明确的上市核心资产，先进节点扩产与迭代持续推进。,node_company_from_振良.csv
advanced_process_foundry_industry,company_zl_5d18f580ea,related_company,先进制程代工,华虹半导体,,,先进制程代工,先进制程代工,【H股】公司制造平台和产能基础稳固，在国产晶圆代工体系中地位重要。,node_company_from_振良.csv
advanced_process_foundry_industry,company_688249_sh,related_company,先进制程代工,晶合集成,688249.SH,,先进制程代工,先进制程代工,【A股】公司具备大规模晶圆制造与平台化代工能力，是先进制程代工链条的重要补充。,node_company_from_振良.csv
advanced_process_foundry_industry,company_zl_1b1bba59d2,related_company,先进制程代工,台积电,,,先进制程代工,先进制程代工,【美股/台股】公司在先进制程代工市场长期领先，是全球头部AI芯片设计公司最关键的制造伙伴。,node_company_from_振良.csv
advanced_process_foundry_industry,company_zl_3c7bf25393,related_company,先进制程代工,三星电子,,,先进制程代工,先进制程代工,【外资】公司具备先进节点代工和封装配套能力，在先进制程代工市场保持强竞争力。,node_company_from_振良.csv
advanced_process_foundry_industry,company_zl_487f09db72,related_company,先进制程代工,英特尔,,,先进制程代工,先进制程代工,【外资】公司加快推进IFS布局，正在成为先进制程代工格局中的重要新变量。,node_company_from_振良.csv
ai_accelerated_system_industry,company_zl_3d48825839,related_company,AI加速服务器,超微电脑,,,AI加速服务器,AI加速服务器,【外资】公司以GPU整机和液冷集成能力见长，是AI加速服务器放量最直接的受益厂商之一。,node_company_from_振良.csv
ai_accelerated_system_industry,company_zl_0a271834b3,related_company,AI加速服务器,戴尔科技,,,AI加速服务器,AI加速服务器,【外资】公司把GPU服务器、网络和服务能力打通，在企业级AI加速服务器市场覆盖广泛。,node_company_from_振良.csv
ai_accelerated_system_industry,company_zl_5f9a3faff8,related_company,AI加速服务器,慧与,,,AI加速服务器,AI加速服务器,【外资】公司在高性能计算整机与系统集成方面经验丰富，是AI加速服务器重要供应商之一。,node_company_from_振良.csv
ai_accelerated_system_industry,company_zl_4a0e9bf4ab,related_company,AI加速服务器,联想集团,,,AI加速服务器,AI加速服务器,【H股】公司持续推进GPU服务器和液冷方案，在AI加速服务器市场的存在感快速提升。,node_company_from_振良.csv
ai_chip_startup_design_industry,company_zl_1299f1d327,related_company,AI芯片初创设计,地平线机器人-W,,,AI芯片初创设计,AI芯片初创设计,【H股】公司以边缘AI芯片和智能驾驶SoC见长，创业型AI芯片设计属性明确。,node_company_from_振良.csv
ai_chip_startup_design_industry,company_zl_a64b6380a0,related_company,AI芯片初创设计,寒武纪-U,,,AI芯片初创设计,AI芯片初创设计,【A股】公司专注AI训练与推理芯片设计，是国内AI芯片初创设计赛道最核心的上市标的之一。,node_company_from_振良.csv
ai_chip_startup_design_industry,company_zl_5a6063f6f0,related_company,AI芯片初创设计,黑芝麻智能,,,AI芯片初创设计,AI芯片初创设计,【H股】公司聚焦智能汽车AI芯片并持续推进量产，是初创AI芯片设计的重要代表。,node_company_from_振良.csv
ai_chip_startup_design_industry,company_zl_a3a1b4fd7c,related_company,AI芯片初创设计,Graphcore,,,AI芯片初创设计,AI芯片初创设计,【外资】公司专注智能加速芯片架构创新，是AI芯片初创设计赛道的早期代表厂商之一。,node_company_from_振良.csv
ai_chip_startup_design_industry,company_zl_f23d8171a8,related_company,AI芯片初创设计,Cerebras,,,AI芯片初创设计,AI芯片初创设计,【外资】公司以晶圆级芯片和超大规模训练系统闻名，在大模型训练方向差异化明显。,node_company_from_振良.csv
ai_chip_startup_design_industry,company_zl_a7986449da,related_company,AI芯片初创设计,SambaNova,,,AI芯片初创设计,AI芯片初创设计,【外资】公司围绕软硬一体AI加速平台布局，在企业级训练和推理市场具备代表性。,node_company_from_振良.csv
ai_chip_startup_design_industry,company_zl_d034eb8e0b,related_company,AI芯片初创设计,Groq,,,AI芯片初创设计,AI芯片初创设计,【外资】公司以低时延推理芯片路线切入市场，是AI芯片初创设计中技术辨识度较高的玩家。,node_company_from_振良.csv
ai_chip_startup_design_industry,company_zl_b7991eb819,related_company,AI芯片初创设计,壁仞科技,,,AI芯片初创设计,AI芯片初创设计,【非上市】公司聚焦通用GPU与AI加速芯片研发，是国内未上市AI芯片设计龙头之一。,node_company_from_振良.csv
ai_compute_cloud_industry,company_zl_a381253825,related_company,AI算力云服务,优刻得-W,,,AI算力云服务,AI算力云服务,【A股】公司以云服务和GPU算力资源为核心，AI算力云服务属性明确。,node_company_from_振良.csv
ai_compute_cloud_industry,company_zl_f4b3776fad,related_company,AI算力云服务,金山云,,,AI算力云服务,AI算力云服务,【H股】公司在视频云和AI云服务积累较深，AI算力云业务增长弹性较大。,node_company_from_振良.csv
ai_compute_cloud_industry,company_zl_a668d42bdb,related_company,AI算力云服务,青云科技-U,,,AI算力云服务,AI算力云服务,【A股】公司提供私有云与算力云平台方案，在企业级AI云部署场景中具备较强适配能力。,node_company_from_振良.csv
ai_compute_cloud_industry,company_zl_a588c73cfa,related_company,AI算力云服务,CoreWeave,,,AI算力云服务,AI算力云服务,【外资】公司以GPU云起家并深度绑定头部模型客户，是AI算力云服务最强新云代表之一。,node_company_from_振良.csv
ai_compute_cloud_industry,company_zl_cab09d9adb,related_company,AI算力云服务,Lambda,,,AI算力云服务,AI算力云服务,【外资】公司围绕开发者和企业提供GPU租赁与训练环境，在AI原生云服务市场定位清晰。,node_company_from_振良.csv
ai_compute_cloud_industry,company_zl_a199ada1ff,related_company,AI算力云服务,Nebius,,,AI算力云服务,AI算力云服务,【外资】公司承接高密度GPU集群需求，在AI算力云服务和基础设施扩张上节奏较快。,node_company_from_振良.csv
ai_compute_cloud_industry,company_zl_1623de677d,related_company,AI算力云服务,Together AI,,,AI算力云服务,AI算力云服务,【外资】公司把模型服务与算力供给结合，是AI算力云服务与开放模型生态的重要参与者。,node_company_from_振良.csv
cmp_equipment_industry,company_002371_sz,related_company,CMP设备,北方华创,002371.SZ,,CMP设备,CMP设备,【A股】公司半导体设备平台化能力强，CMP相关设备布局具备产业链延展能力。,node_company_from_振良.csv
cmp_equipment_industry,company_688120_sh,related_company,CMP设备,华海清科,688120.SH,,CMP设备,CMP设备,【A股】公司CMP设备主业突出且在国产晶圆厂导入率高，是该叶子节点最明确的头部公司之一。,node_company_from_振良.csv
cmp_equipment_industry,company_688082_sh,related_company,CMP设备,盛美上海,688082.SH,,CMP设备,CMP设备,【A股】公司清洗与电镀设备优势明显，并向更完整前道设备平台延伸。,node_company_from_振良.csv
cmp_equipment_industry,company_zl_9dda192aa2,related_company,CMP设备,应用材料公司,,,CMP设备,CMP设备,【外资】公司CMP设备、沉积和刻蚀平台完整，是晶圆制造设备绝对核心厂商之一。,node_company_from_振良.csv
cmp_equipment_industry,company_zl_bad698c04f,related_company,CMP设备,荏原制作所,,,CMP设备,CMP设备,【外资】公司在CMP设备细分环节积累深厚，是全球主流晶圆厂的重要供应商。,node_company_from_振良.csv
cmp_equipment_industry,company_zl_959189ea73,related_company,CMP设备,Lapmaster,,,CMP设备,CMP设备,【外资】公司专注精密研磨抛光设备，在CMP相关装备环节具备一定专业优势。,node_company_from_振良.csv
cmp_slurry_industry,company_300666_sz,related_company,CMP抛光液,江丰电子,300666.SZ,,CMP抛光液,CMP抛光液,【A股】公司围绕半导体材料持续延伸，具备进入CMP材料链条的产业协同能力。,node_company_from_振良.csv
cmp_slurry_industry,company_zl_6bd29fa043,related_company,CMP抛光液,卡博特微电子,,,CMP抛光液,CMP抛光液,【外资】公司长期深耕CMP抛光液与配套耗材，是该细分材料的全球龙头之一。,node_company_from_振良.csv
cmp_slurry_industry,company_zl_a45f5d386c,related_company,CMP抛光液,藤宫,,,CMP抛光液,CMP抛光液,【外资】公司在半导体抛光耗材与材料领域有稳定积累，是CMP抛光液重要供应商之一。,node_company_from_振良.csv
cmp_slurry_industry,company_zl_08ccc34f33,related_company,CMP抛光液,瑞翁昭和电工材料,,,CMP抛光液,CMP抛光液,【外资】公司具备先进半导体材料研发能力，在CMP抛光液市场卡位明确。,node_company_from_振良.csv
cmp_slurry_industry,company_zl_23dbddc613,related_company,CMP抛光液,Versum材料,,,CMP抛光液,CMP抛光液,【外资】公司在半导体材料体系中积累较深，CMP耗材布局具备较强客户基础。,node_company_from_振良.csv
coater_developer_equipment_industry,company_002371_sz,related_company,涂胶显影设备,北方华创,002371.SZ,,涂胶显影设备,涂胶显影设备,【A股】公司平台型半导体设备布局广泛，在涂胶显影相关环节具备协同扩张基础。,node_company_from_振良.csv
coater_developer_equipment_industry,company_688082_sh,related_company,涂胶显影设备,盛美上海,688082.SH,,涂胶显影设备,涂胶显影设备,【A股】公司前道设备平台扩张中具备向光刻配套环节延展的能力。,node_company_from_振良.csv
coater_developer_equipment_industry,company_688037_sh,related_company,涂胶显影设备,芯源微,688037.SH,,涂胶显影设备,涂胶显影设备,【A股】公司涂胶显影设备是核心产品并已进入多家晶圆厂，是该细分赛道最明确的龙头之一。,node_company_from_振良.csv
coater_developer_equipment_industry,company_zl_defc21ec04,related_company,涂胶显影设备,东京电子,,,涂胶显影设备,涂胶显影设备,【外资】公司是涂胶显影设备绝对龙头之一，在先进制程与先进封装环节地位极强。,node_company_from_振良.csv
coater_developer_equipment_industry,company_zl_7131ffc39a,related_company,涂胶显影设备,迪恩士,,,涂胶显影设备,涂胶显影设备,【外资】公司长期深耕清洗与涂胶显影设备，是细分工艺设备重要海外厂商之一。,node_company_from_振良.csv
